Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Total_Charging_Stations,Income_Per_Car,Long_Commute,High_Environment,High_Range_Anxiety,Home_Charging,Government_Support,Charging_Access,Income_Environment,Commute_Range,Will_Buy_EV
46,1,174521.0,1,60.7,1.0,2,4,7,1,1.0,1,1,11,87260.5,1,0,1,1,1,5.2,349042.0,121.4,0
55,1,119692.0,1,66.1,1.0,2,5,4,1,3.0,1,1,9,59846.0,1,1,1,1,1,4.6,478768.0,132.2,1
47,1,92831.0,1,19.2,1.0,2,5,4,1,5.0,1,1,9,46415.5,0,1,1,1,1,4.6,556986.0,38.4,1
40,0,81899.0,0,39.6,2.0,2,1,3,1,3.0,1,1,4,27299.666666666668,0,1,1,1,1,1.8000000000000003,327596.0,79.2,0
26,2,97864.0,2,43.2,2.0,1,7,10,0,4.0,1,1,17,32621.333333333332,1,1,1,0,1,8.2,489320.0,86.4,0
37,1,80378.0,2,40.2,1.0,1,14,3,0,4.0,0,1,17,40189.0,1,1,1,0,0,9.600000000000001,401890.0,80.4,0
65,1,64953.0,2,33.2,1.0,2,11,7,0,1.0,1,1,18,32476.5,0,0,1,0,1,9.4,129906.0,66.4,0
27,0,173388.0,0,26.6,2.0,0,2,0,1,2.0,1,1,2,57796.0,0,0,1,1,1,1.2,520164.0,53.2,0
29,1,30000.0,2,30.5,2.0,2,5,14,1,3.0,1,1,19,10000.0,0,1,1,1,1,8.600000000000001,120000.0,61.0,0
47,1,77148.0,2,22.2,1.0,0,14,7,1,5.0,0,1,21,38574.0,0,1,1,1,0,11.200000000000001,462888.0,44.4,0
58,0,55046.0,1,77.1,1.0,1,2,8,1,4.0,0,1,10,27523.0,1,1,1,1,0,4.4,275230.0,154.2,0
43,1,100154.0,2,74.3,3.0,2,3,3,1,4.0,1,1,6,25038.5,1,1,1,1,1,3.0,500770.0,148.6,1
56,0,80797.0,1,71.4,3.5,2,2,6,1,2.0,1,1,8,17954.88888888889,1,0,1,1,1,3.6000000000000005,242391.0,142.8,0
60,0,92392.0,1,56.7,1.0,2,7,1,1,4.0,1,1,8,46196.0,1,1,1,1,1,4.6000000000000005,461960.0,113.4,0
60,0,142960.0,2,79.8,1.0,2,9,9,0,2.0,1,1,18,71480.0,1,0,1,0,1,9.0,428880.0,159.6,0
65,0,90557.0,2,63.1,1.0,3,13,10,1,1.0,0,1,23,45278.5,1,0,1,1,0,11.8,181114.0,126.2,0
42,1,30000.0,2,56.7,1.0,0,5,18,0,1.0,1,1,23,15000.0,1,0,1,0,1,10.2,60000.0,113.4,0
48,0,111703.0,2,40.5,1.0,0,13,17,1,3.0,1,1,30,55851.5,1,1,1,1,1,14.600000000000001,446812.0,81.0,0
33,0,112429.0,1,49.3,2.0,2,2,4,0,4.0,1,1,6,37476.333333333336,1,1,1,0,1,2.8,562145.0,98.6,0
52,0,104205.0,2,25.7,3.5,2,2,7,0,2.0,1,1,9,23156.666666666668,0,0,1,0,1,4.0,312615.0,51.4,0
60,0,84376.0,0,74.9,1.0,2,2,1,1,2.0,1,1,3,42188.0,1,0,1,1,1,1.6,253128.0,149.8,0
32,1,93477.0,1,9.2,1.0,1,1,5,1,2.0,1,1,6,46738.5,0,0,1,1,1,2.6,280431.0,18.4,0
29,0,99281.0,2,31.8,2.0,1,10,10,0,5.0,1,1,20,33093.666666666664,0,1,1,0,1,10.0,595686.0,63.6,1
33,1,82115.0,0,92.2,1.0,0,1,3,1,3.0,0,1,4,41057.5,1,1,1,1,0,1.8000000000000003,328460.0,184.4,0
53,1,30000.0,2,9.5,3.0,2,12,7,0,5.0,1,1,19,7500.0,0,1,1,0,1,10.0,180000.0,19.0,0
33,1,87715.0,1,31.9,2.0,2,2,8,1,4.0,1,1,10,29238.333333333332,0,1,1,1,1,4.4,438575.0,63.8,1
28,1,91056.0,1,16.6,2.0,3,0,3,1,4.0,0,1,3,30352.0,0,1,1,1,0,1.2000000000000002,455280.0,33.2,0
49,0,94850.0,1,12.5,1.0,2,1,4,1,4.0,1,1,5,47425.0,0,1,1,1,1,2.2,474250.0,25.0,1
59,0,70384.0,1,59.8,1.0,2,0,9,0,2.0,0,1,9,35192.0,1,0,1,0,0,3.6,211152.0,119.6,0
46,0,67229.0,0,58.5,2.0,2,0,2,0,2.0,0,1,2,22409.666666666668,1,0,1,0,0,0.8,201687.0,117.0,0
37,1,118533.0,2,45.1,1.0,2,6,8,1,4.0,0,1,14,59266.5,1,1,1,1,0,6.8,592665.0,90.2,0
40,1,72816.0,1,10.9,1.0,2,6,3,0,4.0,1,1,9,36408.0,0,1,1,0,1,4.8,364080.0,21.8,0
31,0,85451.0,2,16.9,3.5,1,7,19,0,1.0,0,1,26,18989.11111111111,0,0,1,0,0,11.8,170902.0,33.8,0
52,0,134327.0,2,20.5,3.0,0,12,4,0,2.0,1,1,16,33581.75,0,0,1,0,1,8.799999999999999,402981.0,41.0,1
61,1,126681.0,0,16.7,2.0,1,1,3,1,1.0,0,1,4,42227.0,0,0,1,1,0,1.8000000000000003,253362.0,33.4,0
67,1,93073.0,1,32.5,1.0,1,3,6,0,1.0,0,1,9,46536.5,0,0,1,0,0,4.2,186146.0,65.0,0
25,0,88001.0,0,48.5,3.0,0,1,3,1,1.0,1,1,4,22000.25,1,0,1,1,1,1.8000000000000003,176002.0,97.0,0
33,0,109274.0,1,26.3,1.0,1,7,1,0,5.0,0,1,8,54637.0,0,1,1,0,0,4.6000000000000005,655644.0,52.6,0
35,1,174521.0,1,24.1,3.0,2,3,9,1,5.0,1,1,12,43630.25,0,1,1,1,1,5.4,1047126.0,48.2,1
67,1,45939.0,1,28.0,2.0,1,7,3,0,4.0,0,1,10,15313.0,0,1,1,0,0,5.4,229695.0,56.0,0
68,1,30013.0,1,5.0,2.0,0,3,2,1,2.0,1,1,5,10004.333333333334,0,0,1,1,1,2.5999999999999996,90039.0,10.0,0
68,1,48779.0,2,30.1,3.0,2,8,7,0,5.0,1,1,15,12194.75,0,1,1,0,1,7.6,292674.0,60.2,0
39,0,87418.0,1,52.7,3.0,0,0,8,1,3.0,0,1,8,21854.5,1,1,1,1,0,3.2,349672.0,105.4,0
64,1,139660.0,2,46.8,2.0,3,2,11,1,2.0,0,1,13,46553.333333333336,1,0,1,1,0,5.6000000000000005,418980.0,93.6,0
52,0,74694.0,1,7.5,2.0,3,6,8,1,2.0,0,1,14,24898.0,0,0,1,1,0,6.8,224082.0,15.0,0
52,1,80622.0,2,31.6,2.0,0,14,19,0,5.0,1,1,33,26874.0,0,1,1,0,1,16.0,483732.0,63.2,0
38,1,73963.0,2,80.4,2.0,1,11,10,0,5.0,0,1,21,24654.333333333332,1,1,1,0,0,10.6,443778.0,160.8,0
50,1,30000.0,1,51.4,2.0,2,1,2,0,2.0,1,1,3,10000.0,1,0,1,0,1,1.4,90000.0,102.8,0
42,1,131482.0,2,59.0,1.0,0,8,14,1,3.0,1,1,22,65741.0,1,1,1,1,1,10.4,525928.0,118.0,1
36,1,95351.0,1,27.5,2.0,2,3,7,0,5.0,0,1,10,31783.666666666668,0,1,1,0,0,4.6,572106.0,55.0,0
27,0,99468.0,1,54.4,2.0,2,6,1,1,1.0,1,1,7,33156.0,1,0,1,1,1,3.9999999999999996,198936.0,108.8,0
51,1,54392.0,1,102.9,1.0,1,6,7,1,3.0,1,1,13,27196.0,1,1,1,1,1,6.4,217568.0,205.8,0
47,1,30000.0,2,72.6,2.0,2,2,4,0,2.0,1,1,6,10000.0,1,0,1,0,1,2.8,90000.0,145.2,0
44,0,94015.0,2,5.0,3.0,1,7,8,0,2.0,0,1,15,23503.75,0,0,1,0,0,7.4,282045.0,10.0,0
61,1,82116.0,2,57.7,1.0,0,14,4,0,2.0,0,1,18,41058.0,1,0,1,0,0,10.0,246348.0,115.4,0
37,0,65262.0,2,54.6,1.0,3,12,13,1,3.0,0,1,25,32631.0,1,1,1,1,0,12.399999999999999,261048.0,109.2,0
62,0,84708.0,1,68.0,1.0,1,3,6,1,1.0,0,1,9,42354.0,1,0,1,1,0,4.2,169416.0,136.0,0
54,0,54119.0,2,18.6,2.0,2,10,18,0,1.0,0,1,28,18039.666666666668,0,0,1,0,0,13.2,108238.0,37.2,0
41,0,51808.0,1,58.0,1.0,2,0,2,1,5.0,1,1,2,25904.0,1,1,1,1,1,0.8,310848.0,116.0,0
61,0,158190.0,2,64.0,3.5,2,4,19,0,2.0,0,1,23,35153.333333333336,1,0,1,0,0,10.0,474570.0,128.0,0
65,0,30000.0,2,42.7,1.0,1,3,4,0,4.0,1,1,7,15000.0,1,1,1,0,1,3.4,150000.0,85.4,0
47,1,51035.0,2,5.0,1.0,2,7,4,0,2.0,1,1,11,25517.5,0,0,1,0,1,5.800000000000001,153105.0,10.0,0
44,1,86595.0,1,24.1,2.0,1,6,8,1,2.0,0,1,14,28865.0,0,0,1,1,0,6.8,259785.0,48.2,0
30,2,68132.0,1,19.7,2.0,2,0,6,0,4.0,1,1,6,22710.666666666668,0,1,1,0,1,2.4000000000000004,340660.0,39.4,0
66,0,111466.0,0,70.5,1.0,2,0,3,1,1.0,1,1,3,55733.0,1,0,1,1,1,1.2000000000000002,222932.0,141.0,0
38,0,47252.0,0,71.6,1.0,1,2,3,1,5.0,1,1,5,23626.0,1,1,1,1,1,2.4000000000000004,283512.0,143.2,0
57,1,58818.0,0,12.9,3.0,1,2,2,1,4.0,0,1,4,14704.5,0,1,1,1,0,2.0,294090.0,25.8,0
65,1,58418.0,1,61.5,1.0,1,6,9,1,4.0,0,1,15,29209.0,1,1,1,1,0,7.199999999999999,292090.0,123.0,0
52,0,64545.0,1,20.6,3.0,0,7,7,1,2.0,1,1,14,16136.25,0,0,1,1,1,7.0,193635.0,41.2,0
32,0,43196.0,2,55.1,1.0,1,2,6,0,3.0,1,1,8,21598.0,1,1,1,0,1,3.6000000000000005,172784.0,110.2,0
39,0,92580.0,1,50.5,1.0,1,4,9,1,4.0,1,1,13,46290.0,1,1,1,1,1,6.0,462900.0,101.0,1
43,0,105569.0,1,17.2,2.0,1,4,8,1,1.0,1,1,12,35189.666666666664,0,0,1,1,1,5.6,211138.0,34.4,0
55,0,49119.0,2,36.9,2.0,1,9,11,1,3.0,1,1,20,16373.0,0,1,1,1,1,9.8,196476.0,73.8,0
46,1,127784.0,2,51.8,1.0,0,9,3,1,2.0,0,1,12,63892.0,1,0,1,1,0,6.6,383352.0,103.6,0
43,2,55562.0,0,26.4,2.0,1,2,3,1,4.0,1,1,5,18520.666666666668,0,1,1,1,1,2.4000000000000004,277810.0,52.8,1
29,0,40972.0,1,37.9,3.0,0,5,1,1,5.0,0,1,6,10243.0,0,1,1,1,0,3.4,245832.0,75.8,0
63,0,123434.0,1,63.0,1.0,2,7,3,0,1.0,1,1,10,61717.0,1,0,1,0,1,5.4,246868.0,126.0,0
59,0,63242.0,2,81.7,3.0,3,13,18,1,3.0,0,1,31,15810.5,1,1,1,1,0,15.0,252968.0,163.4,0
34,1,101525.0,1,59.7,2.0,2,1,4,1,5.0,1,1,5,33841.666666666664,1,1,1,1,1,2.2,609150.0,119.4,1
68,1,67091.0,1,40.2,3.0,3,4,7,0,3.0,0,1,11,16772.75,1,1,1,0,0,5.2,268364.0,80.4,0
49,1,127430.0,1,5.0,2.0,0,3,4,0,3.0,1,1,7,42476.666666666664,0,1,1,0,1,3.4,509720.0,10.0,0
49,1,131840.0,1,21.3,2.0,1,0,7,1,1.0,0,1,7,43946.666666666664,0,0,1,1,0,2.8000000000000003,263680.0,42.6,0
47,0,81815.0,1,62.8,3.0,1,0,8,1,4.0,1,1,8,20453.75,1,1,1,1,1,3.2,409075.0,125.6,1
61,0,78407.0,1,5.0,2.0,2,2,1,1,1.0,1,1,3,26135.666666666668,0,0,1,1,1,1.6,156814.0,10.0,0
33,0,30000.0,1,5.0,1.0,1,4,5,1,3.0,0,1,9,15000.0,0,1,1,1,0,4.4,120000.0,10.0,0
36,0,58145.0,2,49.3,3.5,2,5,16,1,3.0,0,1,21,12921.111111111111,1,1,1,1,0,9.4,232580.0,98.6,0
46,1,47071.0,1,30.6,1.0,3,6,5,1,5.0,0,1,11,23535.5,0,1,1,1,0,5.6,282426.0,61.2,0
55,0,30000.0,2,31.5,3.0,2,2,12,1,4.0,0,1,14,7500.0,0,1,1,1,0,6.000000000000001,150000.0,63.0,0
66,1,77016.0,0,65.6,1.0,1,1,3,1,3.0,1,1,4,38508.0,1,1,1,1,1,1.8000000000000003,308064.0,131.2,0
33,1,30000.0,2,13.8,2.0,2,3,17,1,5.0,1,1,20,10000.0,0,1,1,1,1,8.600000000000001,180000.0,27.6,0
45,0,54258.0,1,31.7,1.0,1,0,6,1,1.0,1,1,6,27129.0,0,0,1,1,1,2.4000000000000004,108516.0,63.4,0
43,1,80442.0,2,24.5,3.0,2,5,8,0,2.0,1,1,13,20110.5,0,0,1,0,1,6.2,241326.0,49.0,1
29,1,99878.0,2,40.6,1.0,1,14,17,1,3.0,1,1,31,49939.0,1,1,1,1,1,15.200000000000001,399512.0,81.2,0
36,0,95663.0,1,53.0,3.0,1,0,1,1,1.0,1,1,1,23915.75,1,0,1,1,1,0.4,191326.0,106.0,0
66,1,69336.0,0,42.0,1.0,2,2,2,1,5.0,0,1,4,34668.0,1,1,1,1,0,2.0,416016.0,84.0,0
39,1,112668.0,1,50.9,2.0,2,4,1,1,1.0,0,1,5,37556.0,1,0,1,1,0,2.8,225336.0,101.8,0
31,1,62943.0,1,40.1,2.0,0,0,2,1,3.0,1,1,2,20981.0,0,1,1,1,1,0.8,251772.0,80.2,0
59,1,125313.0,0,29.9,2.0,3,0,3,1,1.0,0,1,3,41771.0,0,0,1,1,0,1.2000000000000002,250626.0,59.8,0
64,1,70260.0,1,8.0,3.5,1,4,3,1,5.0,0,1,7,15613.333333333334,0,1,1,1,0,3.6,421560.0,16.0,0
41,0,91466.0,2,5.0,3.0,1,7,8,1,1.0,1,1,15,22866.5,0,0,1,1,1,7.4,182932.0,10.0,0
32,0,34599.0,2,35.0,1.0,0,7,9,0,4.0,1,1,16,17299.5,0,1,1,0,1,7.800000000000001,172995.0,70.0,0
62,0,88062.0,1,32.0,3.0,1,5,5,1,2.0,1,1,10,22015.5,0,0,1,1,1,5.0,264186.0,64.0,0
33,1,84726.0,2,71.2,2.0,2,10,9,0,3.0,1,1,19,28242.0,1,1,1,0,1,9.6,338904.0,142.4,1
28,1,84708.0,2,35.0,3.0,3,3,4,1,1.0,1,1,7,21177.0,0,0,1,1,1,3.4,169416.0,70.0,0
50,0,111262.0,1,36.1,2.0,3,2,5,1,4.0,1,1,7,37087.333333333336,0,1,1,1,1,3.2,556310.0,72.2,1
27,0,44989.0,1,46.1,2.0,2,0,4,0,1.0,0,1,4,14996.333333333334,1,0,1,0,0,1.6,89978.0,92.2,0
39,1,67986.0,0,20.7,1.0,1,1,2,1,3.0,1,1,3,33993.0,0,1,1,1,1,1.4,271944.0,41.4,0
33,1,30000.0,1,6.9,2.0,2,4,9,1,2.0,1,1,13,10000.0,0,0,1,1,1,6.0,90000.0,13.8,0
49,1,45680.0,1,76.7,2.0,2,1,9,1,3.0,1,1,10,15226.666666666666,1,1,1,1,1,4.2,182720.0,153.4,0
65,0,68669.0,2,52.0,2.0,1,9,4,0,4.0,1,1,13,22889.666666666668,1,1,1,0,1,7.0,343345.0,104.0,1
35,0,45280.0,2,28.4,2.0,1,9,4,1,4.0,0,1,13,15093.333333333334,0,1,1,1,0,7.0,226400.0,56.8,0
30,0,70265.0,0,40.2,2.0,2,0,2,1,5.0,1,1,2,23421.666666666668,1,1,1,1,1,0.8,421590.0,80.4,0
62,0,115912.0,2,27.4,2.0,3,11,3,1,3.0,0,1,14,38637.333333333336,0,1,1,1,0,7.8,463648.0,54.8,0
35,1,102347.0,1,22.6,1.0,2,5,3,0,3.0,1,1,8,51173.5,0,1,1,0,1,4.2,409388.0,45.2,0
54,1,47083.0,1,90.4,2.0,1,7,5,1,5.0,0,1,12,15694.333333333334,1,1,1,1,0,6.2,282498.0,180.8,0
61,0,103998.0,0,33.0,1.0,0,1,2,1,2.0,1,1,3,51999.0,0,0,1,1,1,1.4,311994.0,66.0,0
43,1,122945.0,2,61.1,2.0,0,14,13,0,4.0,1,1,27,40981.666666666664,1,1,1,0,1,13.600000000000001,614725.0,122.2,1
64,0,80998.0,2,40.5,2.0,0,4,19,1,3.0,1,1,23,26999.333333333332,1,1,1,1,1,10.0,323992.0,81.0,0
53,0,105640.0,2,78.0,3.0,2,4,6,0,4.0,1,1,10,26410.0,1,1,1,0,1,4.800000000000001,528200.0,156.0,1
36,0,50180.0,0,35.3,3.0,0,1,0,1,3.0,1,1,1,12545.0,0,1,1,1,1,0.6,200720.0,70.6,1
50,1,44931.0,1,8.4,2.0,2,7,6,1,3.0,0,1,13,14977.0,0,1,1,1,0,6.6000000000000005,179724.0,16.8,0
61,0,81014.0,0,80.0,1.0,1,0,2,1,4.0,1,1,2,40507.0,1,1,1,1,1,0.8,405070.0,160.0,0
68,1,56065.0,1,40.2,2.0,2,3,7,1,5.0,1,1,10,18688.333333333332,1,1,1,1,1,4.6,336390.0,80.4,0
63,1,151392.0,1,73.7,2.0,2,3,8,1,1.0,0,1,11,50464.0,1,0,1,1,0,5.0,302784.0,147.4,0
49,0,71722.0,2,61.7,3.0,2,7,6,0,5.0,1,1,13,17930.5,1,1,1,0,1,6.6000000000000005,430332.0,123.4,0
64,1,80777.0,2,47.9,1.0,0,12,19,0,5.0,1,1,31,40388.5,1,1,1,0,1,14.8,484662.0,95.8,0
42,0,53707.0,1,38.9,2.0,2,1,7,1,3.0,1,1,8,17902.333333333332,0,1,1,1,1,3.4000000000000004,214828.0,77.8,1
69,1,133967.0,2,62.1,2.0,2,4,14,1,2.0,0,1,18,44655.666666666664,1,0,1,1,0,8.0,401901.0,124.2,0
47,1,53600.0,1,5.0,2.0,3,3,8,1,4.0,0,1,11,17866.666666666668,0,1,1,1,0,5.0,268000.0,10.0,0
68,1,81705.0,1,5.0,1.0,1,1,9,1,5.0,0,1,10,40852.5,0,1,1,1,0,4.2,490230.0,10.0,0
55,0,48168.0,2,38.3,1.0,2,8,7,0,1.0,1,1,15,24084.0,0,0,1,0,1,7.6,96336.0,76.6,0
50,1,128259.0,1,53.9,1.0,2,6,5,1,2.0,0,1,11,64129.5,1,0,1,1,0,5.6,384777.0,107.8,0
47,0,41522.0,2,25.8,1.0,2,7,5,0,4.0,1,1,12,20761.0,0,1,1,0,1,6.2,207610.0,51.6,1
45,1,41797.0,2,71.6,2.0,2,13,8,1,5.0,0,1,21,13932.333333333334,1,1,1,1,0,11.0,250782.0,143.2,0
31,1,76795.0,2,6.9,3.0,2,7,6,0,5.0,0,1,13,19198.75,0,1,1,0,0,6.6000000000000005,460770.0,13.8,0
35,0,128759.0,1,41.8,1.0,2,0,9,0,5.0,1,1,9,64379.5,1,1,1,0,1,3.6,772554.0,83.6,1
46,0,169626.0,1,23.7,2.0,3,6,2,1,1.0,1,1,8,56542.0,0,0,1,1,1,4.3999999999999995,339252.0,47.4,0
42,0,69156.0,1,48.3,2.0,1,3,7,1,4.0,0,1,10,23052.0,1,1,1,1,0,4.6,345780.0,96.6,0
46,0,88106.0,1,5.0,3.0,1,6,5,0,2.0,1,1,11,22026.5,0,0,1,0,1,5.6,264318.0,10.0,0
43,0,81173.0,2,62.3,1.0,1,5,7,1,5.0,0,1,12,40586.5,1,1,1,1,0,5.800000000000001,487038.0,124.6,0
27,1,105716.0,2,83.7,1.0,2,8,10,1,1.0,1,1,18,52858.0,1,0,1,1,1,8.8,211432.0,167.4,0
34,0,60063.0,2,37.6,1.0,1,14,7,0,5.0,0,1,21,30031.5,0,1,1,0,0,11.200000000000001,360378.0,75.2,1
54,1,105410.0,2,63.6,2.0,1,14,11,0,3.0,0,1,25,35136.666666666664,1,1,1,0,0,12.8,421640.0,127.2,0
38,0,84708.0,0,78.7,1.0,1,2,2,1,2.0,1,1,4,42354.0,1,0,1,1,1,2.0,254124.0,157.4,0
38,1,119478.0,2,46.4,1.0,1,3,5,1,1.0,1,1,8,59739.0,1,0,1,1,1,3.8,238956.0,92.8,0
64,0,58964.0,1,43.5,1.0,2,0,6,1,3.0,1,1,6,29482.0,1,1,1,1,1,2.4000000000000004,235856.0,87.0,0
37,1,85217.0,2,78.8,1.0,2,5,13,1,2.0,1,1,18,42608.5,1,0,1,1,1,8.2,255651.0,157.6,0
35,1,162276.0,2,5.0,2.0,2,7,13,0,2.0,0,1,20,54092.0,0,0,1,0,0,9.4,486828.0,10.0,0
65,1,111580.0,1,14.7,1.0,1,2,3,1,5.0,0,1,5,55790.0,0,1,1,1,0,2.4000000000000004,669480.0,29.4,1
68,1,78237.0,1,49.5,2.0,1,3,6,1,5.0,0,1,9,26079.0,1,1,1,1,0,4.2,469422.0,99.0,0
68,1,30000.0,0,45.2,2.0,3,1,2,0,1.0,1,1,3,10000.0,1,0,1,0,1,1.4,60000.0,90.4,0
36,1,85111.0,2,28.4,3.0,3,4,5,0,2.0,1,1,9,21277.75,0,0,1,0,1,4.4,255333.0,56.8,0
60,0,145453.0,1,10.1,3.0,2,2,4,1,3.0,0,1,6,36363.25,0,1,1,1,0,2.8,581812.0,20.2,0
26,0,62351.0,0,49.4,1.0,0,0,3,1,5.0,1,1,3,31175.5,1,1,1,1,1,1.2000000000000002,374106.0,98.8,1
34,0,135192.0,2,56.3,2.0,1,9,16,0,2.0,1,1,25,45064.0,1,0,1,0,1,11.8,405576.0,112.6,0
31,0,112098.0,1,23.7,2.0,0,6,9,1,5.0,1,1,15,37366.0,0,1,1,1,1,7.199999999999999,672588.0,47.4,0
45,0,109135.0,2,93.8,2.0,2,4,6,1,5.0,0,1,10,36378.333333333336,1,1,1,1,0,4.800000000000001,654810.0,187.6,0
55,1,137353.0,1,51.8,1.0,3,6,2,0,2.0,1,1,8,68676.5,1,0,1,0,1,4.3999999999999995,412059.0,103.6,0
34,1,59688.0,1,31.5,3.0,2,7,3,0,3.0,1,1,10,14922.0,0,1,1,0,1,5.4,238752.0,63.0,0
69,1,76327.0,0,19.6,1.0,0,2,0,1,4.0,1,1,2,38163.5,0,1,1,1,1,1.2,381635.0,39.2,0
65,0,145880.0,0,19.4,1.0,2,1,0,1,4.0,1,1,1,72940.0,0,1,1,1,1,0.6,729400.0,38.8,0
51,0,32217.0,1,24.5,2.0,1,5,4,1,3.0,0,1,9,10739.0,0,1,1,1,0,4.6,128868.0,49.0,0
43,0,76894.0,0,27.9,3.5,2,0,2,1,1.0,1,1,2,17087.555555555555,0,0,1,1,1,0.8,153788.0,55.8,0
49,1,62300.0,2,21.1,2.0,0,12,4,0,2.0,1,1,16,20766.666666666668,0,0,1,0,1,8.799999999999999,186900.0,42.2,0
39,0,91800.0,2,29.7,2.0,0,9,15,0,3.0,1,1,24,30600.0,0,1,1,0,1,11.399999999999999,367200.0,59.4,0
47,1,119527.0,2,70.4,1.0,1,14,19,1,3.0,0,1,33,59763.5,1,1,1,1,0,16.0,478108.0,140.8,0
47,0,154464.0,1,86.9,2.0,1,4,6,1,2.0,1,1,10,51488.0,1,0,1,1,1,4.800000000000001,463392.0,173.8,0
29,0,64514.0,1,33.0,1.0,2,4,8,1,2.0,1,1,12,32257.0,0,0,1,1,1,5.6,193542.0,66.0,0
34,0,80526.0,1,61.4,3.0,1,0,9,1,3.0,1,1,9,20131.5,1,1,1,1,1,3.6,322104.0,122.8,0
63,0,114110.0,1,60.5,2.0,2,5,9,1,1.0,1,1,14,38036.666666666664,1,0,1,1,1,6.6,228220.0,121.0,0
69,0,39863.0,1,12.1,2.0,1,1,9,1,3.0,1,1,10,13287.666666666666,0,1,1,1,1,4.2,159452.0,24.2,0
52,0,97322.0,1,51.5,1.0,3,2,8,1,3.0,0,1,10,48661.0,1,1,1,1,0,4.4,389288.0,103.0,0
37,0,45567.0,2,32.9,2.0,0,8,14,0,1.0,0,1,22,15189.0,0,0,1,0,0,10.4,91134.0,65.8,0
27,1,61190.0,1,35.7,2.0,0,6,2,0,4.0,1,1,8,20396.666666666668,0,1,1,0,1,4.3999999999999995,305950.0,71.4,0
46,0,132710.0,2,86.5,2.0,2,2,14,1,3.0,0,1,16,44236.666666666664,1,1,1,1,0,6.800000000000001,530840.0,173.0,0
64,1,129131.0,1,19.7,2.0,2,1,2,1,4.0,1,1,3,43043.666666666664,0,1,1,1,1,1.4,645655.0,39.4,1
50,0,87634.0,2,5.0,2.0,1,11,13,1,4.0,0,1,24,29211.333333333332,0,1,1,1,0,11.8,438170.0,10.0,0
26,1,111303.0,2,71.8,2.0,2,13,18,0,5.0,1,1,31,37101.0,1,1,1,0,1,15.0,667818.0,143.6,1
53,1,68159.0,1,31.8,2.0,2,1,8,1,3.0,1,1,9,22719.666666666668,0,1,1,1,1,3.8000000000000003,272636.0,63.6,1
37,0,103201.0,1,27.6,1.0,1,3,8,1,1.0,0,1,11,51600.5,0,0,1,1,0,5.0,206402.0,55.2,0
39,1,68249.0,2,17.9,1.0,1,12,6,0,3.0,1,1,18,34124.5,0,1,1,0,1,9.6,272996.0,35.8,0
36,1,30000.0,2,58.9,2.0,1,13,8,0,1.0,1,1,21,10000.0,1,0,1,0,1,11.0,60000.0,117.8,0
31,1,81120.0,1,62.1,2.0,2,5,2,1,3.0,0,1,7,27040.0,1,1,1,1,0,3.8,324480.0,124.2,0
67,1,55252.0,0,8.6,2.0,2,1,3,1,5.0,1,1,4,18417.333333333332,0,1,1,1,1,1.8000000000000003,331512.0,17.2,0
28,0,90735.0,2,67.4,2.0,1,6,9,1,1.0,0,1,15,30245.0,1,0,1,1,0,7.199999999999999,181470.0,134.8,0
63,1,74830.0,2,5.0,1.0,1,11,7,1,4.0,1,1,18,37415.0,0,1,1,1,1,9.4,374150.0,10.0,1
33,0,44909.0,0,6.1,2.0,0,0,0,1,1.0,0,1,0,14969.666666666666,0,0,1,1,0,0.0,89818.0,12.2,0
39,1,98185.0,2,44.9,1.0,2,11,19,0,2.0,1,1,30,49092.5,1,0,1,0,1,14.2,294555.0,89.8,0
42,1,96739.0,1,5.0,2.0,1,1,4,1,1.0,1,1,5,32246.333333333332,0,0,1,1,1,2.2,193478.0,10.0,0
50,1,82977.0,2,25.6,1.0,2,14,17,0,4.0,1,1,31,41488.5,0,1,1,0,1,15.200000000000001,414885.0,51.2,1
30,1,130279.0,0,47.4,1.0,0,1,1,1,3.0,0,1,2,65139.5,1,1,1,1,0,1.0,521116.0,94.8,0
58,0,97486.0,0,49.7,2.0,1,0,0,0,3.0,1,1,0,32495.333333333332,1,1,1,0,1,0.0,389944.0,99.4,0
35,0,64472.0,1,85.2,1.0,1,5,6,0,5.0,1,1,11,32236.0,1,1,1,0,1,5.4,386832.0,170.4,0
60,1,81082.0,1,10.5,3.0,0,7,7,1,2.0,1,1,14,20270.5,0,0,1,1,1,7.0,243246.0,21.0,0
44,1,75342.0,1,25.5,2.0,1,0,8,1,5.0,0,1,8,25114.0,0,1,1,1,0,3.2,452052.0,51.0,1
56,0,118797.0,1,48.8,1.0,1,0,7,1,5.0,1,1,7,59398.5,1,1,1,1,1,2.8000000000000003,712782.0,97.6,1
49,0,63538.0,2,82.1,1.0,1,14,16,0,1.0,1,1,30,31769.0,1,0,1,0,1,14.8,127076.0,164.2,0
68,1,90465.0,2,55.4,1.0,2,3,5,1,5.0,0,1,8,45232.5,1,1,1,1,0,3.8,542790.0,110.8,0
62,0,49710.0,1,5.0,1.0,1,6,8,1,5.0,1,1,14,24855.0,0,1,1,1,1,6.8,298260.0,10.0,1
